Timestamp,Name,Registration Number,Gender,Batch,Area or Locality Near College,Type of Accommodation,Latitude (Accommodation),Longitude (Accommodation),Pincode,Commute Mode(s),How long is your commute,Do you usually travel alone or with others?,When Do You Leave for College?,When Do You Return Home?,Days of the Week You Commute,Have You Experienced Any Safety Incidents?,How many incidents have you experienced?,Where Did the Incident Happen?,Latitude (Incident),Longitude (Incident),Describe the incident,At which date the incident happen?,At what time the incident happen?,Was there any emergency support available?,Was the area had well lighting?,Were there any witnesses or bystanders present?,How Safe Do You Feel in Your Accommodation?,How Safe Do You Feel During Your Commute?,How likely are you to report an incident?,Do you feel informed about crime prevention strategies?,Do you know how to report safety concerns?,Confidence in staying safe,Has Incident,Encoded_Commute_Mode,Encoded_Accommodation,Leave_Hour,Leave_Day,Risk_Score
21:38.2,Adweta Venkatesh,2022BTech588,Female,2023,Sehore,PG,0.5909817223592668,0.8969312908737948,466001,"['Private Bus', 'Scooty', 'Personal Car']",45 mins–1 hour,With friends,11:40 AM,11:35 AM,"['Friday', 'Wednesday', 'Monday', 'Saturday', 'Thursday']",Yes,1,"908
Varghese Circle
Jhansi 118470",0.9803094976337833,0.9978825151727487,Fuga consequuntur laborum fugit accusamus reprehenderit.,01-10-2024,11:19:34,Not Sure,No,No,3,3,5,No,No,2,1,108,1,,,2
35:05.2,Hritik Bawa,2020BTech992,Female,2025,Sehore,Rented Flat,0.8906104828116455,0.9555445789083876,466001,['Walking'],30–45 mins,With friends,4:25 PM,4:20 PM,"['Saturday', 'Wednesday', 'Friday']",Yes,1,"55/46, Koshy Ganj, Ludhiana 787643",0.9868044050320678,0.9954368108424306,Vel perferendis veritatis nihil modi.,10-10-2024,00:36:54,Yes,Not Sure,No,1,1,2,No,No,1,1,162,2,,,2
03:40.9,Hema Nath,2025BTech109,Male,2024,Bhopal,PG,0.9385492423028836,0.8069602652064987,466001,['College Bus'],30–45 mins,Alone,1:15 PM,11:35 AM,"['Saturday', 'Thursday', 'Tuesday', 'Wednesday', 'Friday']",No,0,,0.0,0.0,,,,No,Not Sure,Yes,3,1,4,Not Sure,Yes,4,1,50,1,,,1
42:54.1,Onveer Chhabra,2022BTech898,Other,2023,Kotri,Hostel,0.04993512318584692,0.0776945828237956,466001,"['Personal Car', 'Walking']",45 mins–1 hour,Alone,1:15 PM,7:30 PM,"['Saturday', 'Monday', 'Tuesday', 'Friday']",Yes,2,"98/611, Sankar Path
Amravati-644072",0.9839119487288593,0.9975353279191804,Minus quaerat at tempora totam velit voluptatibus dolorum.,04-04-2024,14:28:04,Not Sure,No,Yes,4,4,5,No,No,5,1,88,0,,,3
59:20.5,Prisha Chaudhuri,2021BTech804,Female,2024,Kotri,Rented Flat,0.13782718738986688,0.05738644691953709,462030,"['Bike', 'Walking']",30–45 mins,With friends,11:40 AM,11:35 AM,"['Saturday', 'Thursday', 'Friday', 'Tuesday']",Yes,1,"363, Wadhwa Ganj, Varanasi 535609",0.986727710953723,0.9976549537796565,Distinctio dolor ut libero suscipit minus.,05-11-2024,04:32:14,No,Yes,No,2,5,5,Yes,Yes,4,1,23,2,,,2
47:58.3,Ekbal Saxena,2024BTech496,Other,2024,Kotri,Hostel,0.012963348604742464,0.6490029657026639,462030,['Bike'],30–45 mins,Alone,1:15 PM,1:10 PM,"['Wednesday', 'Saturday', 'Monday', 'Tuesday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,1,5,5,Not Sure,Yes,2,1,24,0,,,1
06:58.8,Faris Rama,2024BTech828,Female,2023,Bhopal,Hostel,0.3541252843366465,0.8872691641216193,466001,"['Bike', 'College Bus']",30–45 mins,With friends,6:00 PM,5:55 PM,"['Wednesday', 'Saturday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,No,1,2,2,Not Sure,No,4,1,3,0,,,1
05:24.0,Yagnesh Bhattacharyya,2020BTech873,Female,2025,Kotri,PG,0.782308252971518,0.7277356448545902,466001,"['Walking', 'Scooty', 'Monthly Cab']",30–45 mins,Alone,1:15 PM,10:00 AM,"['Thursday', 'Saturday', 'Friday', 'Tuesday', 'Monday', 'Wednesday']",Yes,2,"549
Tara Marg
Tenali 016745",0.9902090347752316,0.9975715730968395,Dolorum similique amet minus facere aperiam consequuntur.,27-02-2024,12:29:55,Yes,Not Sure,Yes,5,4,1,Not Sure,No,1,1,158,1,,,3
52:10.9,Leena Sharma,2020BTech129,Other,2023,Bhopal,PG,0.3432964630122015,0.5162230160212289,466001,"['Private Bus', 'Bike']",15–30 mins,With friends,6:00 PM,7:30 PM,"['Thursday', 'Wednesday', 'Tuesday', 'Saturday']",Yes,1,"43/613, Dhar
Bhind-033700",0.991475551081214,0.9983106573015871,Adipisci facere incidunt possimus similique sequi cumque.,04-04-2024,06:21:14,Not Sure,Yes,Yes,2,4,1,Not Sure,Yes,5,1,94,1,,,2
29:37.4,Max Sani,2020BTech331,Other,2025,Bhopal,PG,0.4835605356742363,0.7990972376999537,462030,"['Scooty', 'College Bus', 'Bike']",45 mins–1 hour,With friends,8:30 AM,11:35 AM,"['Wednesday', 'Saturday', 'Friday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,2,4,2,Not Sure,No,5,1,117,1,,,1
40:34.4,Nirja Seth,2022BTech666,Male,2023,Kotri,Hostel,0.5614908051132517,0.033674881080742125,462030,"['College Bus', 'Private Bus']",30–45 mins,Alone,6:00 PM,11:35 AM,"['Saturday', 'Friday', 'Wednesday', 'Thursday', 'Monday']",Yes,3,"H.No. 08
Buch Circle
Morena-080818",0.9954395113335929,0.9937429520129462,Error magnam quia illo delectus tempora placeat doloremque.,04-09-2024,11:07:20,Not Sure,No,Yes,1,1,5,Not Sure,No,2,1,39,0,,,4
32:03.5,Suhani Kota,2020BTech867,Female,2025,Kotri,Rented Flat,0.9576398455771624,0.5441311414842858,466001,"['Scooty', 'Personal Car']",30–45 mins,With friends,6:00 PM,4:20 PM,"['Thursday', 'Wednesday', 'Saturday']",Yes,3,"H.No. 872
Seshadri Ganj, Ozhukarai-314821",0.9813366535087944,0.9966024242720626,Accusamus rem hic ad.,26-05-2024,21:57:59,Yes,Yes,No,5,1,1,Not Sure,Yes,2,1,128,2,,,4
59:24.1,Udant Dhingra,2020BTech601,Other,2025,Bhopal,Rented Flat,0.7915031397174204,0.10889771036508478,466001,['Bike'],45 mins–1 hour,Alone,6:00 PM,2:45 PM,"['Wednesday', 'Monday', 'Friday']",Yes,2,"441, Choudhury Path, Ratlam 006905",0.9999999999999999,0.9964521403332246,At nemo libero nostrum doloremque.,13-04-2024,01:35:00,No,Yes,No,1,4,1,No,Yes,3,1,24,2,,,3
44:01.5,Sarthak Chada,2020BTech214,Other,2024,Sehore,PG,0.15524781341107285,0.7766486555949825,462030,['Private Bus'],45 mins–1 hour,With friends,10:05 AM,10:00 AM,"['Wednesday', 'Monday', 'Friday']",No,0,,0.0,0.0,,,,Yes,No,Yes,5,3,5,No,No,4,1,114,1,,,1
00:53.9,Krishna Talwar,2021BTech601,Female,2024,Sehore,Hostel,0.2780812481978643,0.03065898033639769,466001,"['College Bus', 'Private Bus']",45 mins–1 hour,Alone,6:00 PM,4:20 PM,"['Friday', 'Thursday', 'Wednesday']",Yes,2,"H.No. 384
Dayal Marg
Shahjahanpur 275827",0.9960527660366274,0.9951050558538963,Praesentium autem consectetur quod suscipit rem ducimus.,10-08-2024,00:49:22,Not Sure,Not Sure,No,4,3,4,Not Sure,Yes,2,1,39,0,,,3
52:26.3,Jeet More,2021BTech531,Female,2024,Sehore,PG,0.7780832505686703,0.5516227031867516,462030,['Monthly Cab'],15–30 mins,With friends,2:50 PM,1:10 PM,"['Tuesday', 'Monday', 'Thursday', 'Saturday', 'Friday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,5,1,4,Not Sure,Yes,5,1,66,1,,,1
15:21.9,Aarnav Bala,2025BTech522,Female,2023,Kotri,Rented Flat,0.6831588600903444,0.7594929592170843,466001,"['Monthly Cab', 'Personal Car']",30–45 mins,Alone,10:05 AM,11:35 AM,"['Friday', 'Monday', 'Wednesday', 'Saturday']",Yes,1,"97/82
Rau Nagar
Karaikudi 738417",0.9890263201564081,0.9994117803795137,Officiis porro placeat quos.,10-01-2024,00:43:28,Yes,Not Sure,No,5,2,5,Not Sure,No,5,1,58,2,,,2
11:10.9,Varsha Comar,2020BTech500,Male,2024,Bhopal,Hostel,0.7088472751738024,0.8382758364506344,462030,"['Private Bus', 'Walking', 'College Bus']",45 mins–1 hour,Alone,8:30 AM,2:45 PM,"['Monday', 'Friday', 'Tuesday', 'Wednesday', 'Thursday', 'Saturday']",Yes,1,"H.No. 18, Mani Chowk, Guwahati 455563",0.9859437033970155,0.99627123702572,Incidunt non impedit officia exercitationem iure.,07-06-2024,06:56:06,Not Sure,Not Sure,Yes,3,3,2,No,No,3,1,112,0,,,2
22:35.0,Liam Hegde,2024BTech251,Female,2024,Kotri,Rented Flat,0.8590310928138862,0.4990050740221079,462030,"['Bike', 'Scooty', 'Private Bus']",15–30 mins,With friends,6:00 PM,5:55 PM,"['Thursday', 'Wednesday', 'Friday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,No,1,3,4,No,No,2,1,18,2,,,1
47:49.5,Manan Ravi,2021BTech433,Other,2025,Bhopal,Hostel,0.9252474930317476,0.7305668166585519,462030,"['Private Bus', 'Monthly Cab']",15–30 mins,With friends,8:30 AM,5:55 PM,"['Friday', 'Tuesday', 'Monday', 'Thursday', 'Wednesday', 'Saturday']",Yes,3,"39/42
Divan Street, Firozabad-144799",0.9943221696916492,0.9981811217592164,Culpa odit aspernatur maiores quos.,11-08-2024,22:54:09,Yes,Not Sure,No,2,3,5,No,No,1,1,100,0,,,4
39:47.5,Tripti Patla,2023BTech482,Male,2023,Bhopal,Rented Flat,0.17859946176272246,0.6958116728611117,466001,['College Bus'],45 mins–1 hour,Alone,2:50 PM,1:10 PM,"['Thursday', 'Friday', 'Saturday', 'Monday', 'Wednesday', 'Tuesday']",No,0,,0.0,0.0,,,,No,No,No,3,2,3,No,Yes,4,1,50,2,,,1
55:22.6,Jagrati Zachariah,2023BTech574,Female,2025,Sehore,Hostel,0.5821092173132882,0.5060227658339898,466001,"['College Bus', 'Walking']",30–45 mins,With friends,1:15 PM,7:30 PM,"['Monday', 'Tuesday', 'Saturday', 'Friday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,4,3,5,No,Yes,1,1,49,0,,,1
00:24.6,David Dube,2020BTech748,Other,2025,Sehore,Hostel,0.4548765738634515,0.604083714336781,462030,"['Walking', 'Private Bus', 'College Bus']",45 mins–1 hour,Alone,1:15 PM,4:20 PM,"['Friday', 'Saturday', 'Wednesday', 'Thursday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,5,4,5,Yes,Yes,1,1,154,0,,,1
56:25.2,Andrew Varty,2023BTech874,Other,2023,Kotri,Rented Flat,0.15442483900937987,0.35776775154761253,462030,"['Monthly Cab', 'Personal Car']",30–45 mins,Alone,4:25 PM,10:00 AM,"['Saturday', 'Tuesday', 'Friday', 'Monday', 'Wednesday', 'Thursday']",Yes,2,"199
Kulkarni Marg
Thiruvananthapuram 455588",0.9948980136872115,0.9989002962775532,Dolores corporis hic reprehenderit quia iusto fugiat.,27-08-2024,03:28:46,Not Sure,Not Sure,Yes,1,3,4,Not Sure,No,1,1,58,2,,,3
57:15.7,Yatan Rajagopal,2024BTech926,Other,2023,Sehore,Rented Flat,0.6825421298817744,0.6101175237486984,462030,"['Private Bus', 'College Bus']",15–30 mins,With friends,4:25 PM,10:00 AM,"['Monday', 'Wednesday', 'Thursday', 'Friday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,4,5,1,Not Sure,Yes,4,1,97,2,,,1
27:24.1,Chakradev Barad,2023BTech697,Male,2024,Kotri,PG,0.6043355332713887,0.10350643639802115,466001,"['College Bus', 'Scooty', 'Monthly Cab']",30–45 mins,With friends,10:05 AM,1:10 PM,"['Saturday', 'Thursday', 'Friday']",Yes,3,"145, Parekh Street
Tiruppur 626514",0.997250291720525,0.9960751466145824,Ex esse rem alias sequi nulla error explicabo.,05-04-2024,10:51:54,Yes,No,No,2,5,4,Yes,Yes,2,1,41,1,,,4
18:11.4,Elijah Rao,2022BTech479,Other,2025,Bhopal,Rented Flat,0.706568577195398,0.7071885660817543,466001,"['Monthly Cab', 'Bike']",30–45 mins,With friends,8:30 AM,10:00 AM,"['Friday', 'Monday', 'Tuesday', 'Saturday', 'Wednesday']",Yes,3,"186
Choudhary Ganj
Karawal Nagar-620012",0.996951559347661,0.9940215973000761,Doloribus nam animi voluptate sequi.,13-09-2024,06:40:44,No,Yes,No,1,1,5,No,No,4,1,51,2,,,4
20:00.8,Samuel Virk,2021BTech588,Other,2023,Sehore,Hostel,0.632915371800209,0.2578354185616547,462030,['Private Bus'],15–30 mins,With friends,2:50 PM,11:35 AM,"['Friday', 'Saturday', 'Monday']",No,0,,0.0,0.0,,,,No,Yes,Yes,5,1,4,No,No,3,1,114,0,,,1
15:38.0,Ikshita Maharaj,2021BTech630,Female,2025,Bhopal,Hostel,0.5245811040271633,0.3723653536856375,462030,"['Private Bus', 'Bike', 'College Bus']",45 mins–1 hour,With friends,11:40 AM,11:35 AM,"['Thursday', 'Saturday', 'Tuesday', 'Friday', 'Wednesday']",Yes,2,"H.No. 19, Khatri Path
Vijayanagaram-696252",0.9979178111016337,0.9947067201901317,At numquam esse.,14-11-2024,14:42:53,Not Sure,Not Sure,Yes,4,1,2,Not Sure,No,4,1,90,0,,,3
35:46.2,Sneha Kale,2021BTech268,Other,2025,Kotri,PG,0.6589241662127918,0.6881675089904888,466001,['Walking'],45 mins–1 hour,Alone,11:40 AM,5:55 PM,"['Monday', 'Thursday', 'Wednesday', 'Tuesday']",Yes,2,"67/26, Biswas Road
Katihar 829017",0.9949211240559913,0.9965118177795306,Culpa neque exercitationem pariatur.,10-10-2024,18:17:36,Yes,Not Sure,Yes,5,4,3,Yes,No,2,1,162,1,,,3
57:41.9,Pavani Saxena,2024BTech442,Female,2025,Sehore,Hostel,0.8137154390798642,0.8443096458625803,462030,['Bike'],30–45 mins,Alone,10:05 AM,4:20 PM,"['Friday', 'Wednesday', 'Tuesday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,2,5,1,No,Yes,3,1,24,0,,,1
34:00.4,Amruta Vaidya,2021BTech326,Female,2025,Bhopal,PG,0.521365296511064,0.7141821628144669,466001,['Private Bus'],30–45 mins,Alone,10:05 AM,10:00 AM,"['Monday', 'Friday', 'Thursday', 'Saturday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,2,5,1,No,No,1,1,114,1,,,1
20:09.7,Theodore Naidu,2020BTech602,Other,2025,Bhopal,PG,0.8413041040592049,0.2466051037393413,466001,"['Personal Car', 'Monthly Cab']",45 mins–1 hour,With friends,11:40 AM,2:45 PM,"['Wednesday', 'Thursday', 'Saturday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,Yes,No,3,2,3,Yes,No,2,1,76,1,,,1
24:26.5,Darpan Shah,2025BTech757,Female,2024,Bhopal,PG,0.5918707749975951,0.6054149674615985,462030,"['Private Bus', 'Personal Car', 'Walking']",15–30 mins,Alone,4:25 PM,4:20 PM,"['Tuesday', 'Wednesday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,Yes,Yes,4,1,1,Yes,Yes,3,1,103,1,,,1
28:25.0,Tanvi Kade,2025BTech574,Other,2025,Kotri,Hostel,0.9286975779322688,0.0426021079178156,466001,"['Scooty', 'Walking']",15–30 mins,With friends,8:30 AM,10:00 AM,"['Wednesday', 'Tuesday', 'Thursday', 'Saturday']",No,0,,0.0,0.0,,,,Not Sure,Yes,Yes,1,5,5,Yes,Yes,4,1,134,0,,,1
37:18.8,Tara Sachdev,2025BTech363,Other,2024,Kotri,Hostel,0.23092141095055752,0.009782602148050046,462030,"['Walking', 'Bike']",30–45 mins,Alone,8:30 AM,4:20 PM,"['Tuesday', 'Monday', 'Friday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,2,1,3,Yes,No,4,1,139,0,,,1
26:31.1,Isaiah Oommen,2025BTech136,Other,2025,Sehore,Rented Flat,0.39190201198218944,0.5992687143468061,466001,"['Personal Car', 'Private Bus']",15–30 mins,With friends,11:40 AM,10:00 AM,"['Saturday', 'Friday', 'Thursday']",Yes,1,"48/29
Basak Chowk, Sambalpur-256230",0.9817481712909889,0.9941289650905004,Officia iure tenetur cumque ipsa alias excepturi.,10-04-2024,12:39:43,Yes,Not Sure,Yes,2,4,5,No,Yes,5,1,80,2,,,2
32:51.9,Advaith Gala,2022BTech129,Female,2024,Sehore,Hostel,0.7937057476051663,0.30365020370379625,466001,['Personal Car'],45 mins–1 hour,Alone,8:30 AM,1:10 PM,"['Monday', 'Thursday', 'Friday']",No,0,,0.0,0.0,,,,Yes,No,Yes,1,5,3,Yes,Yes,4,1,89,0,,,1
26:25.3,Oeshi Sani,2020BTech389,Male,2025,Kotri,Rented Flat,0.9019198731297848,0.1657380021565018,466001,"['Personal Car', 'Private Bus']",30–45 mins,With friends,2:50 PM,7:30 PM,"['Saturday', 'Tuesday', 'Friday', 'Thursday', 'Monday']",Yes,1,"05/72
Gola, Bhatpara-227365",0.9878557352891542,0.9985254703018253,Velit sunt quod beatae asperiores.,14-04-2024,06:05:09,No,Yes,Yes,4,5,2,No,Yes,5,1,80,2,,,2
20:37.3,Madhav Ahuja,2025BTech472,Female,2024,Kotri,PG,0.44462443533142704,0.8729145206986857,466001,"['Personal Car', 'Walking']",30–45 mins,Alone,10:05 AM,7:30 PM,"['Tuesday', 'Monday', 'Saturday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,No,No,3,2,4,No,No,4,1,88,1,,,1
32:09.3,Ira Walla,2022BTech116,Female,2025,Sehore,Rented Flat,1.0,0.2066474307617625,466001,['Monthly Cab'],15–30 mins,Alone,1:15 PM,11:35 AM,"['Tuesday', 'Monday', 'Friday', 'Wednesday']",Yes,2,"H.No. 840, Devan Road, Anantapuram-075570",0.9831084058880453,0.9966781275320575,Quas vero sit qui rerum.,14-03-2024,23:36:32,Yes,No,No,1,5,1,Not Sure,Yes,1,1,66,2,,,3
39:33.5,Falak Lanka,2025BTech986,Female,2023,Bhopal,Rented Flat,0.18316286483194943,0.7050441040344992,462030,['Monthly Cab'],30–45 mins,With friends,2:50 PM,7:30 PM,"['Tuesday', 'Wednesday', 'Monday', 'Thursday', 'Friday', 'Saturday']",Yes,2,"H.No. 460
Bera Marg
Singrauli-642896",0.9948111476417613,0.9972116245471853,Possimus et quis ratione.,03-05-2024,07:59:57,No,Not Sure,Yes,1,2,4,No,No,5,1,66,2,,,3
16:46.1,Finn Kannan,2025BTech284,Female,2025,Sehore,Rented Flat,0.6746267580815655,0.80517120557721,466001,['Monthly Cab'],15–30 mins,Alone,4:25 PM,4:20 PM,"['Monday', 'Tuesday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,5,2,4,Yes,No,2,1,66,2,,,1
54:56.0,Sai More,2025BTech691,Female,2024,Bhopal,Hostel,0.5125548649601086,0.8152168456730067,466001,['Monthly Cab'],15–30 mins,Alone,10:05 AM,2:45 PM,"['Thursday', 'Saturday', 'Friday', 'Monday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,2,2,1,No,Yes,3,1,66,0,,,1
36:44.4,Radha Palla,2023BTech435,Female,2025,Kotri,PG,0.400806554961072,0.11261236840573474,466001,['Walking'],15–30 mins,Alone,8:30 AM,1:10 PM,"['Monday', 'Wednesday', 'Friday', 'Saturday', 'Tuesday']",Yes,1,"69, Sanghvi Circle, Kochi 310398",0.9973780158765253,0.9980386829852116,Voluptatibus voluptatibus repellendus in quam.,05-08-2024,18:42:55,Yes,No,Yes,4,3,3,Not Sure,No,5,1,162,1,,,2
18:58.8,Wishi Rege,2024BTech619,Other,2025,Bhopal,PG,0.5011613750680723,0.9809668953691357,466001,['Private Bus'],15–30 mins,With friends,1:15 PM,2:45 PM,"['Thursday', 'Monday', 'Tuesday']",Yes,3,"08/22, Chaudhry Circle
Munger 645496",0.9908663821892345,0.9969605147563615,Minus est sed laudantium explicabo autem expedita.,30-01-2024,02:59:46,No,No,No,4,5,5,Not Sure,Yes,5,1,114,1,,,4
49:39.1,Madhavi Ratta,2023BTech741,Male,2025,Sehore,Rented Flat,0.4387855220581116,0.3322129121513626,466001,"['Walking', 'Personal Car']",45 mins–1 hour,Alone,11:40 AM,10:00 AM,"['Friday', 'Monday', 'Saturday', 'Tuesday', 'Thursday']",Yes,3,"H.No. 47
Prabhakar Path, Eluru-539765",0.9967518227718166,0.993875687556762,Sed vero fugiat nam molestiae temporibus.,27-07-2024,12:23:19,No,Not Sure,Yes,1,2,5,No,No,1,1,152,2,,,4
57:21.9,Bhavna Kara,2021BTech589,Other,2025,Bhopal,PG,0.5616930445647625,0.048882891891395275,466001,"['Walking', 'Scooty', 'Personal Car']",45 mins–1 hour,Alone,8:30 AM,10:00 AM,"['Friday', 'Monday', 'Saturday', 'Thursday', 'Wednesday']",No,0,,0.0,0.0,,,,No,Not Sure,No,4,4,4,Not Sure,Yes,3,1,159,1,,,1
42:29.0,Mohammed Bedi,2025BTech694,Male,2024,Sehore,Hostel,0.4509038701822945,0.8220879590865309,466001,"['College Bus', 'Walking', 'Scooty']",45 mins–1 hour,With friends,11:40 AM,5:55 PM,"['Monday', 'Thursday', 'Saturday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,5,2,1,Not Sure,Yes,1,1,48,0,,,1
45:44.8,Daniel Upadhyay,2025BTech541,Female,2024,Sehore,Rented Flat,0.4854988306154482,0.4773476136835768,466001,"['Bike', 'College Bus']",45 mins–1 hour,With friends,4:25 PM,5:55 PM,"['Wednesday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,1,1,5,Not Sure,No,2,1,3,2,,,1
46:11.2,Reva Seth,2023BTech914,Female,2025,Bhopal,Hostel,0.7323871463813134,0.10303859027723661,462030,"['Personal Car', 'Scooty']",45 mins–1 hour,Alone,2:50 PM,1:10 PM,"['Wednesday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,Yes,3,2,1,No,No,5,1,83,0,,,1
29:05.6,Jagat Naidu,2023BTech405,Other,2023,Kotri,Rented Flat,0.4161266940056976,0.6205506930347156,462030,['Bike'],30–45 mins,With friends,10:05 AM,2:45 PM,"['Saturday', 'Monday', 'Tuesday', 'Wednesday', 'Friday', 'Thursday']",Yes,3,"70, Chana Marg
Agartala-833997",0.994451936753177,0.9999164257687084,Harum voluptatum maiores molestias optio saepe quasi.,19-07-2024,22:01:21,Not Sure,No,No,5,4,2,Yes,No,5,1,24,2,,,4
45:38.2,Ekani Sridhar,2021BTech561,Other,2024,Kotri,PG,0.17936837215262358,0.9375013804472303,466001,['Private Bus'],30–45 mins,With friends,6:00 PM,5:55 PM,"['Thursday', 'Wednesday', 'Saturday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,Yes,4,2,2,No,Yes,4,1,114,1,,,1
34:57.4,Nidhi Garg,2022BTech463,Female,2024,Kotri,Rented Flat,0.7969475859417514,0.4263041963588421,466001,['Private Bus'],30–45 mins,With friends,4:25 PM,10:00 AM,"['Friday', 'Thursday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,5,4,4,Not Sure,Yes,4,1,114,2,,,1
16:16.4,Yagnesh Chaudhary,2025BTech746,Other,2023,Kotri,Hostel,0.2523888283727871,0.029257449897301058,462030,"['Personal Car', 'College Bus', 'Scooty']",45 mins–1 hour,With friends,11:40 AM,10:00 AM,"['Friday', 'Thursday', 'Tuesday', 'Saturday', 'Wednesday', 'Monday']",No,0,,0.0,0.0,,,,Yes,Yes,No,1,2,1,Not Sure,Yes,1,1,72,0,,,1
22:08.3,Chatresh Sidhu,2021BTech843,Other,2023,Sehore,Hostel,0.5752771281196942,0.24088453035679436,466001,"['Private Bus', 'Monthly Cab', 'Personal Car']",45 mins–1 hour,Alone,6:00 PM,2:45 PM,"['Monday', 'Tuesday', 'Friday', 'Wednesday', 'Saturday', 'Thursday']",Yes,1,"839
Bumb Path, Kirari Suleman Nagar-955197",0.9932790961777364,0.999817909595185,Velit maiores commodi adipisci.,03-10-2024,22:36:06,Not Sure,Not Sure,Yes,3,2,2,Not Sure,No,4,1,99,0,,,2
23:05.7,Pooja Choudhry,2021BTech175,Male,2025,Kotri,Rented Flat,0.8894130650690428,0.33324297678640846,466001,"['Private Bus', 'Scooty']",15–30 mins,With friends,2:50 PM,10:00 AM,"['Tuesday', 'Wednesday', 'Friday', 'Saturday', 'Monday']",Yes,2,"430
Tak Nagar, Tumkur 893353",0.9941368611360929,0.9955712883225173,Tempora cupiditate incidunt quidem totam.,01-04-2024,04:08:41,Not Sure,Not Sure,No,2,2,5,Yes,No,5,1,110,2,,,3
10:42.4,Abhiram Aggarwal,2023BTech166,Other,2023,Sehore,PG,0.028726011597726142,0.9619518620476413,466001,['Walking'],45 mins–1 hour,With friends,10:05 AM,5:55 PM,"['Thursday', 'Tuesday', 'Saturday', 'Friday', 'Wednesday', 'Monday']",No,0,,0.0,0.0,,,,Not Sure,No,No,5,2,3,No,Yes,3,1,162,1,,,1
21:17.6,Frederick Gade,2025BTech141,Male,2023,Kotri,Rented Flat,0.949478182167681,0.42796474889914293,466001,"['Personal Car', 'Monthly Cab']",15–30 mins,Alone,2:50 PM,2:45 PM,"['Thursday', 'Wednesday', 'Friday', 'Saturday']",Yes,3,"H.No. 524
Issac Ganj
Korba 788728",0.9938615370557313,0.9951999591225621,Incidunt harum aliquam aspernatur dolorem placeat repellendus neque.,18-11-2024,23:17:25,Yes,Yes,No,5,3,2,No,No,3,1,76,2,,,4
47:54.8,Neel Wason,2024BTech264,Other,2024,Sehore,Hostel,0.3014809534488734,0.6679858722519043,466001,['Monthly Cab'],15–30 mins,Alone,4:25 PM,4:20 PM,"['Monday', 'Wednesday', 'Thursday', 'Tuesday', 'Saturday', 'Friday']",Yes,1,"34, Prabhakar Circle
Gulbarga-325631",0.9836810578437208,0.9985747090337396,Rem architecto blanditiis nulla possimus.,25-10-2024,17:55:42,Not Sure,No,Yes,1,5,3,Yes,Yes,1,1,66,0,,,2
26:10.7,Ishani Tiwari,2022BTech253,Female,2024,Kotri,Hostel,0.35013856405984,0.30963582295737524,462030,"['Walking', 'Bike']",30–45 mins,With friends,10:05 AM,11:35 AM,"['Monday', 'Saturday', 'Thursday', 'Tuesday', 'Wednesday', 'Friday']",No,0,,0.0,0.0,,,,Yes,No,No,3,2,2,No,Yes,5,1,139,0,,,1
29:59.8,Mahika Varty,2020BTech871,Male,2023,Sehore,PG,0.6998906705539341,0.9604780463709801,466001,['Private Bus'],30–45 mins,Alone,8:30 AM,10:00 AM,"['Friday', 'Wednesday', 'Saturday', 'Thursday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,No,Yes,4,3,3,Not Sure,Yes,4,1,114,1,,,1
22:13.7,Idika Dara,2021BTech733,Female,2025,Kotri,Hostel,0.3611155608240111,0.05499099446416267,466001,"['Walking', 'College Bus']",45 mins–1 hour,With friends,11:40 AM,11:35 AM,"['Friday', 'Saturday', 'Monday', 'Wednesday', 'Thursday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,3,4,1,No,Yes,1,1,142,0,,,1
